Date,Close/Last,Volume,Open,High,Low
08/10/2022,867.0816,--,844.6347,867.4863,833.2194
08/09/2022,821.3745,--,822.8116,832.9597,815.7243
08/08/2022,837.5829,--,849.877,864.3496,835.7447
08/05/2022,834.8699,--,830.0829,847.2044,818.6006
08/04/2022,831.7433,--,822.2118,835.5845,819.0837
08/03/2022,820.0993,--,817.8526,821.4689,799.927
08/02/2022,821.4949,--,795.8687,834.4815,795.8687
08/01/2022,804.7493,--,806.2147,817.8966,798.3244
07/29/2022,814.3245,--,787.7784,817.2875,786.815
07/28/2022,792.3638,--,781.6644,798.5147,766.872
07/27/2022,748.4292,--,726.307,751.0074,721.7128
07/26/2022,708.4556,--,718.877,721.0474,706.4235
07/25/2022,721.8181,--,712.665,722.0969,704.0534
07/22/2022,713.5901,--,737.4524,739.8046,708.3129
07/21/2022,734.1308,--,725.5977,734.2011,715.8716
07/20/2022,723.8797,--,709.3104,726.1694,707.6331
07/19/2022,708.5573,--,698.3825,709.8947,690.1362
07/18/2022,690.6579,--,694.4769,708.9849,688.0228
07/15/2022,681.0209,--,679.9693,681.2685,653.138
07/14/2022,684.0958,--,676.192,684.2921,661.7947
07/13/2022,681.0669,--,661.3595,689.9584,656.3364
07/12/2022,675.466,--,689.5081,691.1336,668.3032
07/11/2022,686.9493,--,714.7488,716.908,686.3086
07/08/2022,723.8984,--,702.6996,731.6623,701.2647
07/07/2022,713.66,--,684.3463,718.1534,684.2644
07/06/2022,673.716,--,679.9927,686.7471,662.8685
07/05/2022,682.1606,--,663.7192,682.2966,646.8934
07/01/2022,677.9545,--,683.2165,691.4701,668.1445
06/30/2022,683.0585,--,670.837,691.5243,661.6342
06/29/2022,678.5778,--,689.6739,689.8032,666.6566
06/28/2022,700.5448,--,731.5244,737.9684,699.8294
06/27/2022,730.7769,--,731.049,739.5266,720.0737
06/24/2022,725.8567,--,714.3923,726.9803,710.4883
06/23/2022,707.5226,--,696.5051,709.401,686.906
06/22/2022,692.6371,--,681.9661,705.3887,681.9661
06/21/2022,697.245,--,688.6526,709.1729,688.0841
06/17/2022,673.5448,--,648.4831,679.365,648.3669
06/16/2022,641.8395,--,666.2379,672.1324,633.436
06/15/2022,689.1912,--,672.4744,698.1821,667.0485
06/14/2022,667.9217,--,665.4387,675.9075,658.6254
06/13/2022,659.2694,--,687.7281,690.0177,653.8999
06/10/2022,713.4725,--,723.3342,731.6331,707.6904
06/09/2022,734.2922,--,751.8515,760.0025,734.2795
06/08/2022,757.2705,--,765.8149,776.6404,751.9955
06/07/2022,766.4541,--,751.215,767.3008,747.1124
06/06/2022,759.8728,--,764.2643,771.673,750.9181
06/03/2022,736.5268,--,733.0516,748.498,727.7873
06/02/2022,752.3989,--,711.5155,755.1823,710.7026
06/01/2022,711.8981,--,729.0794,735.2471,703.8117
05/31/2022,729.5155,--,743.0543,744.1526,721.762
05/27/2022,740.7321,--,712.19,740.7593,712.0146
05/26/2022,705.1804,--,666.9528,709.1997,665.8363
05/25/2022,669.4296,--,655.1076,674.454,650.3352
05/24/2022,656.7684,--,668.5993,669.479,648.5004
05/23/2022,679.7959,--,673.4904,680.3462,658.0041
05/20/2022,675.0978,--,692.1664,693.8501,649.0995
05/19/2022,680.9917,--,663.8706,693.4358,661.0972
05/18/2022,662.5492,--,671.2955,693.744,658.6442
05/17/2022,680.5615,--,658.2029,680.6609,655.7613
05/16/2022,641.0928,--,648.9533,662.9799,639.7364
05/13/2022,654.5812,--,627.3466,660.2037,627.2716
05/12/2022,610.1663,--,592.6047,627.0197,578.5701
05/11/2022,602.443,--,636.2791,647.7435,600.9366
05/10/2022,640.3052,--,658.1076,666.1902,619.4081
05/09/2022,640.4178,--,678.4346,681.2102,637.0658
05/06/2022,696.4083,--,714.0792,714.7532,683.5639
05/05/2022,716.9646,--,748.1289,753.5772,706.8849
05/04/2022,757.6052,--,719.6567,758.4068,712.5524
05/03/2022,713.2854,--,696.8029,720.2499,694.1445
05/02/2022,700.3004,--,681.44,700.6227,672.97
04/29/2022,682.9235,--,699.9985,720.3525,682.3042
04/28/2022,698.2274,--,695.3922,703.3556,666.8777
04/27/2022,686.285,--,686.7014,709.6658,684.6858
04/26/2022,679.0638,--,710.1501,711.0006,679.0638
04/25/2022,713.7553,--,693.3466,714.0518,690.7597
04/22/2022,707.6943,--,722.9143,735.4211,705.6055
04/21/2022,721.8118,--,777.7285,784.8055,717.6112
04/20/2022,762.38,--,796.0534,797.182,762.1953
04/19/2022,791.3946,--,770.7817,792.1694,762.6522
04/18/2022,769.8231,--,770.9278,776.7856,761.2269
04/14/2022,772.245,--,789.8413,794.7175,771.949
04/13/2022,791.718,--,771.9319,792.4847,765.5109
04/12/2022,769.5362,--,787.5769,797.8975,766.6991
04/11/2022,773.7347,--,772.1958,786.6581,761.1236
04/08/2022,786.4182,--,802.2772,803.7651,784.2677
04/07/2022,807.0767,--,814.7732,823.9432,787.9386
04/06/2022,813.3506,--,828.4552,831.7822,802.5785
04/05/2022,841.1546,--,880.0207,880.8884,839.4581
04/04/2022,880.519,--,855.5562,881.5399,855.5562
04/01/2022,849.1307,--,853.6746,862.6573,839.1581
03/31/2022,844.994,--,853.7908,861.6945,844.9208
03/30/2022,852.5063,--,863.1527,878.3586,847.5379
03/29/2022,868.552,--,853.6846,870.0307,843.3936
03/28/2022,846.2287,--,837.0896,852.0222,827.1942
03/25/2022,834.3333,--,843.4049,844.118,818.6367
03/24/2022,848.4167,--,831.5411,848.4167,818.058
03/23/2022,825.8922,--,821.2451,848.2664,817.8612
03/22/2022,830.3032,--,808.2087,834.6683,806.7169
03/21/2022,806.9202,--,809.0496,819.585,792.3963
03/18/2022,811.6955,--,786.5982,813.4172,785.4427
03/17/2022,791.8139,--,770.0191,791.9086,765.7541
03/16/2022,778.1012,--,741.768,778.3371,741.768
03/15/2022,731.0126,--,701.2544,731.6081,689.0008
03/14/2022,703.8694,--,740.4949,741.7807,699.4499
03/11/2022,748.2968,--,780.6523,786.4967,748.00
03/10/2022,773.9569,--,778.7033,778.7375,754.7861
03/09/2022,788.791,--,776.912,791.3593,766.8862
03/08/2022,765.3454,--,729.0963,783.643,726.8933
03/07/2022,726.1932,--,743.4412,753.7252,726.1066
03/04/2022,733.6078,--,747.79,755.0623,723.9352
03/03/2022,750.2895,--,775.5522,776.165,745.9023
03/02/2022,772.1762,--,770.0413,774.5505,752.5546
03/01/2022,769.4896,--,779.337,783.9467,760.2546
02/28/2022,781.2556,--,751.5532,787.2818,751.5532
02/25/2022,745.1784,--,730.3519,745.2343,712.8301
02/24/2022,732.5006,--,652.4511,733.5835,652.4511
02/23/2022,682.2022,--,711.934,719.2558,681.2422
02/22/2022,701.6169,--,714.6721,728.33,693.5316
02/18/2022,726.9564,--,746.8345,749.7739,718.9047
02/17/2022,744.9198,--,775.8442,777.0156,744.3559
02/16/2022,785.3425,--,774.248,787.9319,764.3175
02/15/2022,783.1456,--,752.3921,783.8557,752.0659
02/14/2022,736.4474,--,737.1146,754.4101,727.6399
02/11/2022,737.7628,--,766.5728,772.3874,730.9608
02/10/2022,765.4188,--,767.9787,796.8015,760.7653
02/09/2022,786.2575,--,781.1463,786.2683,768.7182
02/08/2022,752.0362,--,731.1728,753.6877,728.7192
02/07/2022,733.8999,--,731.4313,750.0886,727.6051
02/04/2022,729.4624,--,713.8825,735.8978,705.7288
02/03/2022,709.4538,--,724.229,735.0278,708.1968
02/02/2022,742.489,--,761.5539,761.5539,733.4047
02/01/2022,756.6705,--,754.6523,759.2788,734.0115
01/31/2022,748.4312,--,693.2519,748.5031,693.2362
01/28/2022,685.8735,--,675.7299,685.9216,652.8164
01/27/2022,677.7708,--,719.975,720.4789,676.3832
01/26/2022,710.5943,--,735.5918,748.096,701.8532
01/25/2022,711.7464,--,719.0934,728.5541,703.3139
01/24/2022,736.0596,--,708.5653,736.8928,677.4796
01/21/2022,735.1944,--,757.0136,764.4776,733.841
01/20/2022,767.418,--,787.0016,809.2152,766.5572
01/19/2022,776.5377,--,804.5353,808.4038,776.1665
01/18/2022,799.8909,--,815.079,826.9253,799.1559
01/14/2022,831.7519,--,819.1092,835.7865,813.5065
01/13/2022,827.3582,--,863.6323,869.6169,826.3321
01/12/2022,854.2468,--,859.2416,868.3322,844.2791
01/11/2022,844.5361,--,825.0505,847.6697,821.6116
01/10/2022,824.6249,--,817.8321,825.2687,794.5376
01/07/2022,832.1486,--,844.7067,860.355,827.7174
01/06/2022,842.7493,--,850.277,857.7695,822.4705
01/05/2022,852.886,--,897.679,902.6162,852.1978
01/04/2022,904.0414,--,920.715,922.4712,884.7754
01/03/2022,917.5124,--,905.3763,918.6927,895.438
12/31/2021,889.4333,--,890.1789,903.678,889.2173
12/30/2021,892.5512,--,870.2097,905.0202,870.0447
12/29/2021,873.1606,--,878.356,878.7831,858.1772
12/28/2021,880.3251,--,894.4496,896.9499,877.6636
12/27/2021,891.7922,--,885.1786,892.5447,880.21
12/23/2021,881.2702,--,872.6401,886.2836,864.405
12/22/2021,870.9913,--,861.3251,872.4704,857.2528
12/21/2021,863.49,--,838.8138,863.6968,837.4132
12/20/2021,821.9936,--,836.1702,837.284,814.8511
12/17/2021,863.2176,--,846.0938,870.4906,830.5316
12/16/2021,856.7415,--,906.9846,907.2731,851.221
12/15/2021,892.8776,--,883.8172,894.1757,848.7592
12/14/2021,884.8516,--,890.6162,892.7213,873.4471
12/13/2021,911.4473,--,928.7428,935.6464,906.0094
12/10/2021,930.4828,--,939.3983,946.7586,918.9222
12/09/2021,930.2965,--,959.5795,971.3631,929.1259
12/08/2021,965.6651,--,958.4834,968.521,944.6198
12/07/2021,956.4255,--,945.6818,962.0925,945.583
12/06/2021,918.8202,--,913.896,925.6206,878.4456
12/03/2021,918.7635,--,968.7051,975.7195,907.0041
12/02/2021,966.7072,--,967.8006,985.2385,953.1265
12/01/2021,971.673,--,1023.19,1033.88,971.3484
11/30/2021,1008.21,--,1024.07,1034.47,986.5904
11/29/2021,1031.62,--,1024.03,1033.05,1007.85
11/26/2021,1006.71,--,1019.25,1021.48,994.5043
11/24/2021,1041.17,--,1024.83,1044.08,1009.29
11/23/2021,1034.51,--,1047.34,1066.34,1015.93
11/22/2021,1050.76,--,1073.40,1094.96,1044.05
11/19/2021,1057.60,--,1036.27,1063.55,1034.57
11/18/2021,1034.04,--,1054.91,1058.03,1021.08
11/17/2021,1050.55,--,1057.41,1068.12,1043.88
11/16/2021,1059.48,--,1045.45,1059.86,1037.39
11/15/2021,1049.49,--,1066.60,1067.73,1038.12
11/12/2021,1066.01,--,1061.65,1073.98,1057.09
11/11/2021,1058.71,--,1033.24,1064.11,1025.78
11/10/2021,1018.74,--,1016.88,1039.07,1003.87
11/09/2021,1036.96,--,1070.48,1072.68,1024.30
11/08/2021,1069.38,--,1056.30,1077.42,1055.53
11/05/2021,1052.75,--,1064.92,1066.98,1041.15
11/04/2021,1065.13,--,1062.45,1069.24,1051.64
11/03/2021,1052.66,--,1035.32,1054.11,1028.22
11/02/2021,1045.43,--,1050.96,1053.39,1035.43
11/01/2021,1054.27,--,1026.12,1054.36,1025.09
10/29/2021,1012.50,--,995.1424,1013.58,995.1336
10/28/2021,998.792,--,956.7167,998.8908,956.1092
10/27/2021,949.3168,--,954.5101,973.1357,949.2669
10/26/2021,931.7904,--,950.141,958.2046,925.9065
10/25/2021,945.2205,--,912.7808,947.4719,912.2767
10/22/2021,903.5294,--,914.3209,917.6218,897.4794
10/21/2021,915.0656,--,903.8582,922.9978,903.03
10/20/2021,906.4064,--,912.266,913.9229,900.3166
10/19/2021,914.2674,--,902.5564,918.1434,900.4265
10/18/2021,896.2112,--,874.6045,897.9157,874.0851
10/15/2021,878.7147,--,882.9251,890.4449,876.1056
10/14/2021,875.8322,--,883.1488,884.3103,869.5987
10/13/2021,874.2836,--,864.5583,874.6639,861.1068
10/12/2021,853.8806,--,839.2762,857.4301,839.0477
10/11/2021,832.582,--,823.7366,848.0499,823.7366
10/08/2021,821.2501,--,830.3477,832.5469,820.0574
10/07/2021,828.2805,--,817.6378,836.2184,817.1713
10/06/2021,806.2748,--,794.0552,810.3349,790.5064
10/05/2021,804.4277,--,799.9229,812.379,798.3422
10/04/2021,795.7887,--,819.721,819.8779,793.2425
10/01/2021,822.7817,--,826.082,827.5912,810.968
09/30/2021,818.4452,--,818.6972,829.6157,815.20
09/29/2021,813.2003,--,829.8154,832.8764,811.2388
09/28/2021,824.7976,--,841.8603,844.7518,822.954
09/27/2021,852.6779,--,835.7195,856.1733,826.9058
09/24/2021,838.9995,--,844.483,845.8365,836.333
09/23/2021,851.3156,--,852.0159,854.5879,843.7837
09/22/2021,844.4043,--,830.4093,848.3719,829.5899
09/21/2021,826.9033,--,829.7751,832.3248,817.5761
09/20/2021,822.6197,--,832.4071,833.8436,809.4213
09/17/2021,860.253,--,850.6224,860.8334,843.4733
09/16/2021,851.0891,--,849.53,853.7813,842.1329
09/15/2021,855.4436,--,852.7343,855.7859,841.3348
09/14/2021,852.9422,--,861.4328,868.3902,848.6604
09/13/2021,857.4583,--,856.2387,857.7019,831.3557
09/10/2021,852.7615,--,871.5478,882.5981,852.3523
09/09/2021,862.6064,--,855.9183,872.8113,854.2999
09/08/2021,858.3092,--,881.9782,883.8014,855.0286
09/07/2021,878.8522,--,878.835,888.6755,877.3036
09/03/2021,879.2144,--,886.0769,890.1211,876.3083
09/02/2021,889.0702,--,884.2287,898.2244,883.8663
09/01/2021,879.4854,--,875.7583,887.7667,874.2357
08/31/2021,875.2608,--,875.831,878.7777,864.2148
08/30/2021,875.2961,--,876.3416,879.0593,867.4662
08/27/2021,870.4727,--,859.2189,873.4564,857.5862
08/26/2021,856.107,--,861.9805,875.9781,853.2347
08/25/2021,865.2393,--,861.1241,871.4928,857.0581
08/24/2021,859.9799,--,857.3839,862.034,855.0469
08/23/2021,851.2638,--,834.6712,852.4849,833.3783
08/20/2021,824.7854,--,811.8115,826.8879,811.8115
08/19/2021,809.6024,--,812.8743,824.5264,807.4822
08/18/2021,826.6396,--,826.5397,838.8001,820.2039
08/17/2021,825.1201,--,825.632,833.9483,810.684
08/16/2021,841.2286,--,854.1874,855.0944,838.9232
08/13/2021,864.8591,--,881.7693,882.186,863.105
08/12/2021,884.2602,--,885.1203,886.3103,871.7007
08/11/2021,889.3501,--,903.1053,903.8117,873.9395
08/10/2021,900.0981,--,902.1144,909.6511,896.1229
08/09/2021,895.9369,--,879.5325,900.7969,874.8494
08/06/2021,877.7015,--,888.7846,890.1353,873.2421
08/05/2021,886.2527,--,882.5224,895.8055,878.66
08/04/2021,886.0241,--,890.5423,899.3937,884.4034
08/03/2021,890.9165,--,888.4954,894.8686,878.9151
08/02/2021,878.2395,--,874.2462,892.8916,876.8773
07/30/2021,874.2462,--,848.901,880.6554,848.901
07/29/2021,859.1996,--,852.7998,868.2234,850.2883
07/28/2021,845.2124,--,819.686,850.4238,817.1595
07/27/2021,812.5913,--,827.5767,830.5819,795.3158
07/26/2021,838.363,--,838.5422,850.6459,832.6784
07/23/2021,840.77,--,853.7692,853.9021,829.6712
07/22/2021,855.9797,--,869.0918,870.3793,848.5995
07/21/2021,867.214,--,842.7772,868.5569,841.5139
07/20/2021,834.0953,--,812.1803,838.6367,803.9524
07/19/2021,807.7898,--,785.4277,808.578,779.5337
07/16/2021,810.005,--,830.8182,832.9409,807.6941
07/15/2021,824.9604,--,831.1329,844.6863,813.7823
07/14/2021,832.5824,--,868.8934,870.2898,831.7346
07/13/2021,864.485,--,877.6494,879.3457,864.1062
07/12/2021,880.312,--,870.3782,881.6112,865.4696
07/09/2021,866.1257,--,859.5049,866.9552,851.6192
07/08/2021,854.7618,--,838.5308,860.2464,826.6749
07/07/2021,865.8927,--,898.2185,903.7135,862.3597
07/06/2021,893.00,--,894.0467,898.8519,882.1445
07/02/2021,894.3412,--,899.6971,905.3738,887.9059
07/01/2021,896.6369,--,906.9209,914.3005,889.7475
06/30/2021,905.0217,--,905.5563,908.673,898.1065
06/29/2021,907.6223,--,913.0184,922.4502,902.9617
06/28/2021,910.4674,--,879.683,911.3212,879.6644
06/25/2021,869.3218,--,871.7541,882.4706,866.8184
06/24/2021,865.212,--,872.0985,872.0985,860.2031
06/23/2021,861.31,--,845.4936,865.7975,845.4936
06/22/2021,843.356,--,836.80,844.1923,830.3089
06/21/2021,838.0312,--,837.9898,842.9642,823.2713
06/18/2021,838.2403,--,842.0724,851.7662,831.3603
06/17/2021,850.4665,--,829.465,852.0008,829.465
06/16/2021,833.2471,--,825.297,837.9671,822.3817
06/15/2021,825.743,--,845.9535,846.2771,823.2953
06/14/2021,848.5563,--,849.8161,857.918,845.5253
06/11/2021,847.0596,--,836.6354,847.2199,835.1537
06/10/2021,834.4501,--,829.3338,837.966,825.2622
06/09/2021,830.0118,--,846.0288,850.7074,829.8896
06/08/2021,840.1825,--,838.8895,842.7502,822.5554
06/07/2021,828.9801,--,817.1118,830.7622,808.8117
06/04/2021,819.327,--,811.6059,825.9917,811.2008
06/03/2021,805.206,--,815.6117,825.3984,803.2255
06/02/2021,822.1224,--,823.8506,828.3979,815.5871
06/01/2021,826.1233,--,824.301,836.7152,815.9966
05/28/2021,817.1108,--,823.6997,831.6728,815.7103
05/27/2021,819.3877,--,811.0973,819.859,803.6089
05/26/2021,808.799,--,786.7128,810.5926,786.2163
05/25/2021,784.0704,--,793.3221,797.4859,781.6257
05/24/2021,788.7419,--,787.7313,794.7306,778.9574
05/21/2021,784.5158,--,787.813,791.9593,777.6069
05/20/2021,780.7431,--,766.8871,783.5948,766.8871
05/19/2021,759.0165,--,731.3472,759.1594,729.0007
05/18/2021,748.4021,--,740.0362,759.8379,733.882
05/17/2021,738.2247,--,735.8268,740.1217,723.0943
05/14/2021,738.2247,--,727.4938,749.0181,724.2558
05/13/2021,712.6481,--,727.4904,739.1131,699.8503
05/12/2021,718.7021,--,735.1277,746.3803,716.6617
05/11/2021,753.1716,--,709.5374,759.2068,708.6669
05/10/2021,744.5717,--,780.6514,780.7813,744.4472
05/07/2021,786.0964,--,780.2156,799.215,776.253
